media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43839,43845,MED-6654,RealGood Interactive Media Inc.,Ads180,24632,PASS -THROUGH MEDIA,7016,30000,7504,79010,67663
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43751,43756,MED-9839,RealGood Interactive Media Inc.,AlphaBeta,43987,PASS -THROUGH MEDIA,7016,30000,7504,79010,140167
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43807,43812,MED-6226,RealGood Interactive Media Inc.,Googly Ads,80647,PASS -THROUGH MEDIA,7016,30000,7504,79010,64023
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43850,43861,MED-9635,RealGood Interactive Media Inc.,Googly Ads,23526,PASS -THROUGH MEDIA,1808,18801,5974,79054,25496
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43472,43474,MED-8956,RealGood Interactive Media Inc.,Zing,1854,PASS -THROUGH MEDIA,1808,18801,5974,79054,5168
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43841,43847,MED-8697,RealGood Interactive Media Inc.,Ads180,53340,PASS -THROUGH MEDIA,1808,18801,5974,79054,206661
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44077,44084,MED-9745,RealGood Interactive Media Inc.,Googly Ads,92263,PASS -THROUGH MEDIA,7016,82337,6061,79010,71902
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44161,44171,MED-3660,RealGood Interactive Media Inc.,Googly Ads,15287,PASS -THROUGH MEDIA,1808,18801,6067,79010,11951
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44012,44014,MED-3975,RealGood Interactive Media Inc.,Zing,56463,PASS -THROUGH MEDIA,7016,82337,6061,79010,193208
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43813,43819,MED-5452,RealGood Interactive Media Inc.,Zing,76991,PASS -THROUGH MEDIA,1808,18801,6067,79010,156366
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44010,44016,MED-4347,RealGood Interactive Media Inc.,Ads180,62981,PASS -THROUGH MEDIA,7016,82337,6061,79010,181811
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43899,43904,MED-8662,Critical Point Social Media Agency,Spacebook,30250,PASS -THROUGH MEDIA,1808,18801,6067,79010,12049
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43982,43986,MED-5147,RealGood Interactive Media Inc.,Zing,79696,PASS -THROUGH MEDIA,7016,30000,7504,79010,176358
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43843,43851,MED-9279,RealGood Interactive Media Inc.,Ads180,27089,PASS -THROUGH MEDIA,7016,30000,7504,79010,201690
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43809,43820,MED-7572,RealGood Interactive Media Inc.,Googly Ads,19469,PASS -THROUGH MEDIA,7016,30024,6063,79010,12335
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43803,43812,MED-1064,RealGood Interactive Media Inc.,Ads180,82150,PASS -THROUGH MEDIA,7016,82337,6063,79010,380918
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43809,43816,MED-3256,RealGood Interactive Media Inc.,Googly Ads,74995,PASS -THROUGH MEDIA,7016,82337,5965,79010,87342
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43699,43702,MED-9166,RealGood Interactive Media Inc.,Googly Ads,79389,PASS -THROUGH MEDIA,7016,20002,5938,79010,47622
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43587,43595,MED-8490,RealGood Interactive Media Inc.,Zing,23952,PASS -THROUGH MEDIA,7016,30024,6063,79010,64081
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43520,43529,MED-6857,Critical Point Social Media Agency,Spacebook,22802,PASS -THROUGH MEDIA,7016,82337,6063,79010,12061
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43644,43651,MED-2824,RealGood Interactive Media Inc.,Zing,37724,PASS -THROUGH MEDIA,7016,82337,5965,79010,78723
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43651,43661,MED-3943,Critical Point Social Media Agency,Spacebook,71425,PASS -THROUGH MEDIA,7016,20002,5938,79010,51183
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43924,43930,MED-1652,RealGood Interactive Media Inc.,Ads180,78373,PASS -THROUGH MEDIA,7016,30024,6063,79010,316393
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43898,43908,MED-6914,RealGood Interactive Media Inc.,Zing,77706,PASS -THROUGH MEDIA,7016,82337,6063,79010,135674
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43575,43580,MED-7770,RealGood Interactive Media Inc.,Ads180,13492,PASS -THROUGH MEDIA,7016,82337,5965,79010,28348
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43489,43495,MED-3085,RealGood Interactive Media Inc.,Ads180,32585,PASS -THROUGH MEDIA,7016,20002,5938,79010,193766
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44022,44026,MED-3578,RealGood Interactive Media Inc.,Googly Ads,1304,PASS -THROUGH MEDIA,7016,82337,6063,79005,795
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44000,44009,MED-4126,RealGood Interactive Media Inc.,Ads180,45655,PASS -THROUGH MEDIA,7016,82337,6063,79010,205068
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43934,43938,MED-2230,RealGood Interactive Media Inc.,Googly Ads,62136,PASS -THROUGH MEDIA,7016,82337,5965,79010,38636
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43602,43611,MED-8360,RealGood Interactive Media Inc.,Googly Ads,49916,PASS -THROUGH MEDIA,7016,82337,5938,79010,33348
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43477,43483,MED-2936,RealGood Interactive Media Inc.,Zing,53535,PASS -THROUGH MEDIA,7016,82337,6063,79005,152805
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43574,43584,MED-3768,RealGood Interactive Media Inc.,Googly Ads,72176,PASS -THROUGH MEDIA,7016,82337,6063,79010,52913
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43488,43493,MED-7776,RealGood Interactive Media Inc.,Zing,40553,PASS -THROUGH MEDIA,7016,82337,5965,79010,136144
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44071,44079,MED-6787,RealGood Interactive Media Inc.,Zing,68739,PASS -THROUGH MEDIA,7016,82337,5938,79010,127740
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44000,44004,MED-1421,RealGood Interactive Media Inc.,Ads180,93442,PASS -THROUGH MEDIA,7016,82337,6063,79005,161991
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44098,44105,MED-5750,RealGood Interactive Media Inc.,Ads180,99002,PASS -THROUGH MEDIA,7016,82337,6063,79010,182379
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43836,43845,MED-2314,RealGood Interactive Media Inc.,Ads180,87426,PASS -THROUGH MEDIA,7016,82337,5965,79010,644748
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43852,43863,MED-2096,RealGood Interactive Media Inc.,Ads180,61287,PASS -THROUGH MEDIA,7016,82337,5938,79010,123331
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43460,43470,MED-7168,RealGood Interactive Media Inc.,Googly Ads,85796,PASS -THROUGH MEDIA,1808,18801,6063,79005,81033
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43780,43785,MED-4825,RealGood Interactive Media Inc.,Googly Ads,39230,PASS -THROUGH MEDIA,1808,18801,6063,79010,24750
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43532,43539,MED-7962,RealGood Interactive Media Inc.,Googly Ads,56574,PASS -THROUGH MEDIA,7016,82337,6056,79010,47351
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43982,43984,MED-2348,RealGood Interactive Media Inc.,Googly Ads,46468,PASS -THROUGH MEDIA,7016,30000,7504,79010,57974
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44098,44102,MED-4680,RealGood Interactive Media Inc.,Zing,37072,PASS -THROUGH MEDIA,1808,18801,6063,79005,75368
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43534,43542,MED-5007,Critical Point Social Media Agency,Spacebook,37083,PASS -THROUGH MEDIA,1808,18801,6063,79010,15781
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43574,43583,MED-9433,Critical Point Social Media Agency,Spacebook,97772,PASS -THROUGH MEDIA,7016,82337,6056,79010,54762
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43544,43546,MED-4767,RealGood Interactive Media Inc.,Zing,75492,PASS -THROUGH MEDIA,7016,30000,7504,79010,134955
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44105,44111,MED-6679,RealGood Interactive Media Inc.,Ads180,60533,PASS -THROUGH MEDIA,1808,18801,6063,79005,122393
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43629,43632,MED-2107,RealGood Interactive Media Inc.,Ads180,85953,PASS -THROUGH MEDIA,1808,18801,6063,79010,143840
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44101,44109,MED-5280,RealGood Interactive Media Inc.,Ads180,9611,PASS -THROUGH MEDIA,7016,82337,6056,79010,20245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43911,43920,MED-1465,RealGood Interactive Media Inc.,Ads180,34860,PASS -THROUGH MEDIA,7016,30000,7504,79010,221462
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44101,44108,MED-9183,RealGood Interactive Media Inc.,Googly Ads,39110,PASS -THROUGH MEDIA,7016,82337,6056,79010,22599
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43651,43660,MED-2790,RealGood Interactive Media Inc.,Googly Ads,1522,PASS -THROUGH MEDIA,7016,30000,7504,79010,1500
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43820,43829,MED-6343,RealGood Interactive Media Inc.,Zing,47807,PASS -THROUGH MEDIA,7016,82337,6056,79010,235226
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43740,43749,MED-3890,RealGood Interactive Media Inc.,Zing,77271,PASS -THROUGH MEDIA,7016,30000,7504,79010,458683
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43988,43999,MED-1966,RealGood Interactive Media Inc.,Ads180,29967,PASS -THROUGH MEDIA,7016,82337,6056,79010,87205
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44139,44144,MED-5313,RealGood Interactive Media Inc.,Ads180,65657,PASS -THROUGH MEDIA,7016,30000,7504,79010,135331
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43643,43647,MED-8818,Critical Point Social Media Agency,Spacebook,56644,PASS -THROUGH MEDIA,7016,82337,6056,79010,27878
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43818,43829,MED-1001,RealGood Interactive Media Inc.,Googly Ads,60106,PASS -THROUGH MEDIA,7016,30000,7504,79010,71151
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44169,44180,MED-7996,RealGood Interactive Media Inc.,Zing,9771,PASS -THROUGH MEDIA,7016,82337,6056,79010,20151
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43852,43854,MED-1871,RealGood Interactive Media Inc.,Zing,12303,PASS -THROUGH MEDIA,7016,30000,7504,79010,21214
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44118,44125,MED-3780,RealGood Interactive Media Inc.,Ads180,31065,PASS -THROUGH MEDIA,7016,82337,6056,79010,184615
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43974,43983,MED-1367,RealGood Interactive Media Inc.,Ads180,71524,PASS -THROUGH MEDIA,7016,30000,7504,79010,292833
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44103,44110,MED-1043,RealGood Interactive Media Inc.,Googly Ads,50328,PASS -THROUGH MEDIA,2808,28101,6056,79010,50773
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44092,44096,MED-6654,RealGood Interactive Media Inc.,Googly Ads,89655,PASS -THROUGH MEDIA,2808,28101,6063,79025,75926
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43868,43875,MED-8168,RealGood Interactive Media Inc.,Googly Ads,84721,PASS -THROUGH MEDIA,7016,82337,6056,79010,88251
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44087,44097,MED-7712,RealGood Interactive Media Inc.,AlphaBeta,38231,PASS -THROUGH MEDIA,7016,30000,7504,79010,90645
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43575,43581,MED-2323,Critical Point Social Media Agency,Spacebook,90911,PASS -THROUGH MEDIA,2808,28101,6056,79010,35108
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43803,43808,MED-2901,RealGood Interactive Media Inc.,Zing,89711,PASS -THROUGH MEDIA,2808,28101,6063,79025,237196
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43870,43872,MED-3301,RealGood Interactive Media Inc.,Zing,64588,PASS -THROUGH MEDIA,7016,82337,6056,79010,372767
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43600,43610,MED-4125,RealGood Interactive Media Inc.,Googly Ads,77853,PASS -THROUGH MEDIA,7016,30000,7504,79010,90248
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43945,43950,MED-7863,RealGood Interactive Media Inc.,Ads180,77616,PASS -THROUGH MEDIA,2808,28101,6056,79010,205270
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43568,43570,MED-5661,RealGood Interactive Media Inc.,Ads180,28246,PASS -THROUGH MEDIA,2808,28101,6063,79025,54365
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43969,43974,MED-3372,RealGood Interactive Media Inc.,Ads180,51222,PASS -THROUGH MEDIA,7016,82337,6056,79010,92618
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43626,43628,MED-9451,RealGood Interactive Media Inc.,Zing,68829,PASS -THROUGH MEDIA,7016,30000,7504,79010,124772
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43471,43478,MED-2650,RealGood Interactive Media Inc.,Googly Ads,86421,PASS -THROUGH MEDIA,7016,82337,6056,79010,100921
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44109,44111,MED-2905,RealGood Interactive Media Inc.,Ads180,25542,PASS -THROUGH MEDIA,7016,30000,7504,79010,67871
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43773,43784,MED-4839,RealGood Interactive Media Inc.,Zing,6309,PASS -THROUGH MEDIA,7016,82337,6056,79010,27163
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43544,43550,MED-1553,RealGood Interactive Media Inc.,Googly Ads,92652,PASS -THROUGH MEDIA,7016,30000,7504,79010,93239
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43852,43859,MED-9802,RealGood Interactive Media Inc.,Ads180,44257,PASS -THROUGH MEDIA,7016,82337,6056,79010,149301
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43704,43713,MED-7447,RealGood Interactive Media Inc.,Ads180,47430,PASS -THROUGH MEDIA,7016,30000,7504,79010,102104
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43694,43697,MED-1129,RealGood Interactive Media Inc.,Googly Ads,60035,PASS -THROUGH MEDIA,7016,20002,5970,79025,46913
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43873,43884,MED-9578,RealGood Interactive Media Inc.,Zing,67463,PASS -THROUGH MEDIA,7016,20002,5970,79025,237680
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43968,43973,MED-3996,RealGood Interactive Media Inc.,Ads180,44041,PASS -THROUGH MEDIA,7016,20002,5970,79025,148406
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43905,43916,MED-9570,RealGood Interactive Media Inc.,Googly Ads,39103,PASS -THROUGH MEDIA,2808,28101,6407,78675,36303
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43786,43797,MED-1616,RealGood Interactive Media Inc.,Zing,95492,PASS -THROUGH MEDIA,2808,28101,6407,78675,315140
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43787,43789,MED-5439,Critical Point Social Media Agency,Spacebook,94127,PASS -THROUGH MEDIA,2808,28101,6407,78675,34028
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43872,43879,MED-3362,RealGood Interactive Media Inc.,Googly Ads,55017,PASS -THROUGH MEDIA,7016,30024,6063,79010,44695
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43648,43657,MED-7694,RealGood Interactive Media Inc.,Googly Ads,99744,PASS -THROUGH MEDIA,7016,82337,6063,79005,56388
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43607,43611,MED-1550,RealGood Interactive Media Inc.,Googly Ads,74382,PASS -THROUGH MEDIA,2808,28101,6056,79010,67168
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43683,43693,MED-4709,RealGood Interactive Media Inc.,Googly Ads,92086,PASS -THROUGH MEDIA,1808,18801,6063,79005,58614
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,44118,44124,MED-5073,RealGood Interactive Media Inc.,Zing,19314,PASS -THROUGH MEDIA,7016,30024,6063,79010,37622
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43751,43758,MED-2610,RealGood Interactive Media Inc.,Zing,68737,PASS -THROUGH MEDIA,7016,82337,6063,79005,267802
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,44143,44149,MED-1534,RealGood Interactive Media Inc.,Zing,13474,PASS -THROUGH MEDIA,2808,28101,6056,79010,97515
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43734,43745,MED-1121,RealGood Interactive Media Inc.,Zing,96796,PASS -THROUGH MEDIA,1808,18801,6063,79005,181283
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43809,43820,MED-3244,RealGood Interactive Media Inc.,Ads180,48383,PASS -THROUGH MEDIA,7016,30024,6063,79010,139423
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43852,43860,MED-9799,RealGood Interactive Media Inc.,Ads180,47642,PASS -THROUGH MEDIA,7016,30024,6063,79010,87402
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43628,43631,MED-5885,RealGood Interactive Media Inc.,Ads180,78499,PASS -THROUGH MEDIA,7016,82337,6063,79005,157794
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43577,43579,MED-1728,RealGood Interactive Media Inc.,Ads180,25775,PASS -THROUGH MEDIA,7016,82337,6063,79005,89950
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43956,43965,MED-2616,Critical Point Social Media Agency,Spacebook,14881,PASS -THROUGH MEDIA,2808,28101,6056,79010,7878
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43737,43748,MED-8992,RealGood Interactive Media Inc.,Ads180,63962,PASS -THROUGH MEDIA,7016,30024,6063,79010,415259
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43622,43630,MED-8779,RealGood Interactive Media Inc.,Ads180,96355,PASS -THROUGH MEDIA,7016,30024,6063,79010,315307
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43592,43594,MED-6818,RealGood Interactive Media Inc.,Ads180,81582,PASS -THROUGH MEDIA,2808,28101,6056,79010,175513
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43708,43711,MED-9984,RealGood Interactive Media Inc.,Googly Ads,56862,PASS -THROUGH MEDIA,2808,28101,6063,79025,31769
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43610,43618,MED-6443,RealGood Interactive Media Inc.,Googly Ads,4106,PASS -THROUGH MEDIA,1808,18801,6063,79010,5132
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43735,43743,MED-4334,Critical Point Social Media Agency,Spacebook,78861,PASS -THROUGH MEDIA,7016,30024,6063,79010,58513
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,44033,44038,MED-9821,RealGood Interactive Media Inc.,Ads180,72820,PASS -THROUGH MEDIA,7016,82337,6063,79010,140479
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,43792,43802,MED-4998,RealGood Interactive Media Inc.,Zing,94302,PASS -THROUGH MEDIA,2808,28101,6063,79025,379769
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,44044,44052,MED-3898,RealGood Interactive Media Inc.,Zing,50867,PASS -THROUGH MEDIA,1808,18801,6063,79010,418511
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43518,43522,MED-8903,RealGood Interactive Media Inc.,Ads180,17870,PASS -THROUGH MEDIA,7016,82337,6063,79010,160700
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,43625,43627,MED-3068,RealGood Interactive Media Inc.,Ads180,14535,PASS -THROUGH MEDIA,1808,18801,6063,79005,34526
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44107,44113,MED-3914,RealGood Interactive Media Inc.,Ads180,64998,PASS -THROUGH MEDIA,1808,18801,6063,79005,114879
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43528,43532,MED-7803,RealGood Interactive Media Inc.,Googly Ads,81474,PASS -THROUGH MEDIA,7016,82337,6056,79010,65542
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,43672,43676,MED-6294,RealGood Interactive Media Inc.,Zing,22576,PASS -THROUGH MEDIA,7016,82337,6056,79010,43527
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43971,43975,MED-2790,RealGood Interactive Media Inc.,Ads180,16402,PASS -THROUGH MEDIA,7016,82337,6061,79010,61877
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43934,43938,MED-5980,RealGood Interactive Media Inc.,Ads180,60420,PASS -THROUGH MEDIA,7016,82337,6063,79010,346651
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,43763,43773,MED-1788,RealGood Interactive Media Inc.,Googly Ads,92794,PASS -THROUGH MEDIA,1808,18801,6063,79010,63733
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43918,43929,MED-2760,Critical Point Social Media Agency,Spacebook,52690,PASS -THROUGH MEDIA,7016,30024,6063,79010,21240
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43999,44001,MED-8821,RealGood Interactive Media Inc.,Ads180,18051,PASS -THROUGH MEDIA,1808,18801,6067,79010,138080
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,43690,43693,MED-5324,Critical Point Social Media Agency,Spacebook,22214,PASS -THROUGH MEDIA,7016,82337,5965,79010,22579
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,44162,44164,MED-6425,RealGood Interactive Media Inc.,Ads180,22690,PASS -THROUGH MEDIA,7016,82337,5965,79010,55064
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43976,43984,MED-7375,RealGood Interactive Media Inc.,Googly Ads,16847,PASS -THROUGH MEDIA,7016,30000,7434,79045,16041
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43784,43788,MED-5956,RealGood Interactive Media Inc.,Zing,36540,PASS -THROUGH MEDIA,7016,30000,7434,79045,278944
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,43956,43958,MED-1835,RealGood Interactive Media Inc.,Ads180,50431,PASS -THROUGH MEDIA,7016,82337,5965,79010,98717
